ID;Active (0/1);Name;Default Category;Price tax excl.;Tax rules ID;On sale (0/1);Reference #;Show price;url_image;
"190";"1";"Par Mancuerna Hexagonal HWM 5kg";"2";"16789.915966";"53";"0";"MH05";"1";"https://pesaschile.cl/2/img/p/1/1/4/5/1145-thickbox_default.jpg";
"191";"1";"Par Mancuerna Hexagonal HWM  10kg";"2";"33596.638656";"53";"0";"MH10";"1";"https://pesaschile.cl/2/img/p/1/1/4/6/1146-thickbox_default.jpg";
"192";"1";"Par Mancuerna Hexagonal HWM 15kg";"2";"50403.361345";"53";"0";"MH15";"1";"https://pesaschile.cl/2/img/p/1/1/4/7/1147-thickbox_default.jpg";
"193";"1";"Par Mancuerna Hexagonal HWM  20kg";"2";"67210.084034";"53";"0";"MH20";"1";"https://pesaschile.cl/2/img/p/1/1/4/8/1148-thickbox_default.jpg";
"194";"1";"Par Mancuerna Hexagonal HWM 25kg";"2";"84016.806723";"53";"0";"MH25";"1";"https://pesaschile.cl/2/img/p/1/1/4/9/1149-thickbox_default.jpg";
"195";"1";"Par Mancuerna Hexagonal HWM 30kg";"2";"100823.529412";"53";"0";"MH30";"1";"https://pesaschile.cl/2/img/p/1/3/2/3/1323-thickbox_default.jpg";
"196";"1";"Par Bumper Plate 20kg";"18";"78974.789916";"53";"0";"DOB20";"1";"https://pesaschile.cl/2/img/p/1/0/7/5/1075-thickbox_default.jpg";
"196";"1";"Par Bumper Plate 20kg";"18";"78974.789916";"53";"0";"DOB20";"1";"https://pesaschile.cl/2/img/p/1/0/7/6/1076-thickbox_default.jpg";
"197";"1";"Par Bumper Plate 25kg";"18";"92420.168067";"53";"0";"DOB25";"1";"https://pesaschile.cl/2/img/p/1/0/7/7/1077-thickbox_default.jpg";
"197";"1";"Par Bumper Plate 25kg";"18";"92420.168067";"53";"0";"DOB25";"1";"https://pesaschile.cl/2/img/p/1/0/7/8/1078-thickbox_default.jpg";
"198";"1";"Par Bumper Plate 15kg";"18";"53764.705882";"53";"0";"DOB15";"1";"https://pesaschile.cl/2/img/p/1/0/7/3/1073-thickbox_default.jpg";
"198";"1";"Par Bumper Plate 15kg";"18";"53764.705882";"53";"0";"DOB15";"1";"https://pesaschile.cl/2/img/p/1/0/7/4/1074-thickbox_default.jpg";
"199";"1";"Par Bumper Plate 5kg";"18";"30235.294118";"53";"0";"DOB05";"1";"https://pesaschile.cl/2/img/p/1/0/6/9/1069-thickbox_default.jpg";
"199";"1";"Par Bumper Plate 5kg";"18";"30235.294118";"53";"0";"DOB05";"1";"https://pesaschile.cl/2/img/p/1/0/7/0/1070-thickbox_default.jpg";
"200";"1";"Par Bumper Plate 10kg";"18";"40319.327731";"53";"0";"DOB10";"1";"https://pesaschile.cl/2/img/p/1/0/7/1/1071-thickbox_default.jpg";
"200";"1";"Par Bumper Plate 10kg";"18";"40319.327731";"53";"0";"DOB10";"1";"https://pesaschile.cl/2/img/p/1/0/7/2/1072-thickbox_default.jpg";
"202";"1";"Ab Mat";"33";"8394.957983";"53";"0";"FIAM";"1";"https://pesaschile.cl/2/img/p/1/1/1/9/1119-thickbox_default.jpg";
"203";"1";"Set de Tubos de Expansión";"35";"16798.319328";"53";"0";"SET";"1";"https://pesaschile.cl/2/img/p/1/1/4/2/1142-thickbox_default.jpg";
"205";"1";"Colchoneta de alto trafico";"2";"12596.638656";"53";"0";"FICL";"1";"https://pesaschile.cl/2/img/p/1/7/8/5/1785-thickbox_default.jpg";
"206";"1";"Rueda Abdominal";"2";"4193.277311";"53";"0";"FIRA";"1";"https://pesaschile.cl/2/img/p/1/3/5/4/1354-thickbox_default.jpg";
"210";"1";"Kettlebell Acero 24Kg";"2";"37310.924370";"53";"0";"KA24";"1";"https://pesaschile.cl/2/img/p/3/1/6/316-thickbox_default.jpg";
"211";"1";"Kettlebell Acero 28Kg";"2";"43529.411765";"53";"0";"KA28";"1";"https://pesaschile.cl/2/img/p/3/1/7/317-thickbox_default.jpg";
"212";"1";"Barra W Olímpica ";"26";"37806.722689";"53";"0";"BOW";"1";"https://pesaschile.cl/2/img/p/3/1/9/319-thickbox_default.jpg";
"213";"1";"Barra Romana Olímpica";"26";"33605.042017";"53";"1";"BORO";"1";"https://pesaschile.cl/2/img/p/3/2/0/320-thickbox_default.jpg";
"221";"1";"Discos Barbell 1 kg X 2UN ";"2";"2184.873950";"53";"0";"DPB01";"1";"https://pesaschile.cl/2/img/p/1/0/4/2/1042-thickbox_default.jpg";
"225";"1";"Mancuerna Barbell 26.8 kg";"21";"31504.201681";"53";"0";"";"1";"https://pesaschile.cl/2/img/p/1/4/5/7/1457-thickbox_default.jpg";
"226";"1";"Pack Iniciación Mastodonte ";"46";"46210.084034";"53";"0";"PMI";"1";"https://pesaschile.cl/2/img/p/4/0/3/403-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/0/1550-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/1/1551-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/2/1552-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/3/1553-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/4/1554-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/5/1555-thickbox_default.jpg";
"229";"1";"Barra Monster HWM 20KG";"26";"184865.546218";"53";"0";"BOMH";"1";"https://pesaschile.cl/2/img/p/1/5/5/6/1556-thickbox_default.jpg";
"231";"1";"Set Bumpers plate 100kg. (220 lb)";"61";"189075.630252";"53";"0";"PB100";"1";"https://pesaschile.cl/2/img/p/5/6/1/561-thickbox_default.jpg";
"231";"1";"Set Bumpers plate 100kg. (220 lb)";"61";"189075.630252";"53";"0";"PB100";"1";"https://pesaschile.cl/2/img/p/1/0/7/9/1079-thickbox_default.jpg";
"232";"1";"Par Disco Mastodonte 10Kg";"32";"16806.722689";"53";"0";"DPM10";"1";"https://pesaschile.cl/2/img/p/4/1/2/412-thickbox_default.jpg";
"233";"1";"Chaleco de lastre 5kg";"2";"21000.000000";"53";"0";"CL05";"1";"https://pesaschile.cl/2/img/p/4/0/7/407-thickbox_default.jpg";
"234";"1";"Jaula de Potencia";"2";"210075.630252";"53";"0";"PK001";"1";"https://pesaschile.cl/2/img/p/8/3/3/833-thickbox_default.jpg";
"235";"1";"Pack Lentejas 50 unidades";"13";"16798.319328";"53";"0";"FIL";"1";"https://pesaschile.cl/2/img/p/4/1/3/413-thickbox_default.jpg";
"237";"1";"Pack Hard Mastodonte ";"46";"71420.168067";"53";"0";"PMH";"1";"https://pesaschile.cl/2/img/p/4/1/5/415-thickbox_default.jpg";
"240";"1";"Vallas de entrenamiento";"2";"3352.941176";"53";"0";"";"1";"https://pesaschile.cl/2/img/p/4/1/7/417-thickbox_default.jpg";
"241";"1";"Pack Barra Training +170LB Crumb HWM";"26";"302512.605042";"53";"0";"PDOCT";"1";"https://pesaschile.cl/2/img/p/1/3/4/7/1347-thickbox_default.jpg";
"242";"1";"Cinturon lumbar HWM";"26";"21000.000000";"53";"0";"CLH";"1";"https://pesaschile.cl/2/img/p/6/3/1/631-thickbox_default.jpg";
"247";"1";"Máquina de Smith";"2";"420159.663866";"53";"0";"PK007";"1";"https://pesaschile.cl/2/img/p/4/3/1/431-thickbox_default.jpg";
"247";"1";"Máquina de Smith";"2";"420159.663866";"53";"0";"PK007";"1";"https://pesaschile.cl/2/img/p/5/7/2/572-thickbox_default.jpg";
"247";"1";"Máquina de Smith";"2";"420159.663866";"53";"0";"PK007";"1";"https://pesaschile.cl/2/img/p/5/7/3/573-thickbox_default.jpg";
"248";"1";"Atril de sentadillas Promachine";"2";"67218.487395";"53";"0";"RA033R";"1";"https://pesaschile.cl/2/img/p/1/7/3/6/1736-thickbox_default.jpg";
"248";"1";"Atril de sentadillas Promachine";"2";"67218.487395";"53";"0";"RA033R";"1";"https://pesaschile.cl/2/img/p/1/7/3/7/1737-thickbox_default.jpg";
"248";"1";"Atril de sentadillas Promachine";"2";"67218.487395";"53";"0";"RA033R";"1";"https://pesaschile.cl/2/img/p/1/7/3/8/1738-thickbox_default.jpg";
"248";"1";"Atril de sentadillas Promachine";"2";"67218.487395";"53";"0";"RA033R";"1";"https://pesaschile.cl/2/img/p/1/7/3/9/1739-thickbox_default.jpg";
"248";"1";"Atril de sentadillas Promachine";"2";"67218.487395";"53";"0";"RA033R";"1";"https://pesaschile.cl/2/img/p/1/7/4/0/1740-thickbox_default.jpg";
"249";"1";"Polea Cruzada JR";"2";"168058.823529";"53";"0";"PM030J";"1";"https://pesaschile.cl/2/img/p/1/5/1/1/1511-thickbox_default.jpg";
"250";"1";"Banquillo inclinable declinable HWM";"13";"159655.462185";"53";"0";"SUB018";"1";"https://pesaschile.cl/2/img/p/4/3/4/434-thickbox_default.jpg";
"250";"1";"Banquillo inclinable declinable HWM";"13";"159655.462185";"53";"0";"SUB018";"1";"https://pesaschile.cl/2/img/p/4/5/5/455-thickbox_default.jpg";
"254";"1";"Hand Grip Regulable Pro";"2";"6714.285714";"53";"0";"HG6";"1";"https://pesaschile.cl/2/img/p/1/2/7/0/1270-thickbox_default.jpg";
"254";"1";"Hand Grip Regulable Pro";"2";"6714.285714";"53";"0";"HG6";"1";"https://pesaschile.cl/2/img/p/1/2/7/1/1271-thickbox_default.jpg";
"256";"1";"Body-Pump set Profesional";"46";"42008.403361";"53";"0";"SBP";"1";"https://pesaschile.cl/2/img/p/1/6/4/1/1641-thickbox_default.jpg";
"256";"1";"Body-Pump set Profesional";"46";"42008.403361";"53";"0";"SBP";"1";"https://pesaschile.cl/2/img/p/1/6/4/2/1642-thickbox_default.jpg";
"259";"1";"Barra Olímpica 1.5 mt";"2";"33605.042017";"53";"0";"BORC";"1";"https://pesaschile.cl/2/img/p/4/4/7/447-thickbox_default.jpg";
"263";"1";"Barras Paralelas 70cm";"2";"33605.042017";"53";"0";"P70";"1";"https://pesaschile.cl/2/img/p/5/0/1/501-thickbox_default.jpg";
"264";"1";"Barras Paralelas Cortas 17 cm";"13";"21000.000000";"53";"0";"P40";"1";"https://pesaschile.cl/2/img/p/1/5/9/2/1592-thickbox_default.jpg";
"265";"1";"orilla de caucho";"2";"2512.605042";"53";"0";"";"1";"";
"267";"1";"RACK + 8 PAR MANCUERNA";"2";"403352.941176";"53";"0";"RH08";"1";"https://pesaschile.cl/2/img/p/1/6/5/0/1650-thickbox_default.jpg";
"267";"1";"RACK + 8 PAR MANCUERNA";"2";"403352.941176";"53";"0";"RH08";"1";"https://pesaschile.cl/2/img/p/1/6/5/1/1651-thickbox_default.jpg";
"269";"1";"Half Power Rack HWM";"8";"201672.268908";"53";"0";"PK041";"1";"https://pesaschile.cl/2/img/p/4/5/9/459-thickbox_default.jpg";
"269";"1";"Half Power Rack HWM";"8";"201672.268908";"53";"0";"PK041";"1";"https://pesaschile.cl/2/img/p/5/7/4/574-thickbox_default.jpg";
"269";"1";"Half Power Rack HWM";"8";"201672.268908";"53";"0";"PK041";"1";"https://pesaschile.cl/2/img/p/5/7/5/575-thickbox_default.jpg";
"270";"1";"GHD HWM";"2";"235285.714286";"53";"0";"MGHDH";"1";"https://pesaschile.cl/2/img/p/8/3/8/838-thickbox_default.jpg";
"271";"1";"Rep Timer";"2";"142848.739496";"53";"0";"RT";"1";"https://pesaschile.cl/2/img/p/1/0/3/9/1039-thickbox_default.jpg";
"273";"1";"Cuerda de trepar Yute ";"2";"42008.403361";"53";"0";"CY";"1";"https://pesaschile.cl/2/img/p/7/2/1/721-thickbox_default.jpg";
"273";"1";"Cuerda de trepar Yute ";"2";"42008.403361";"53";"0";"CY";"1";"https://pesaschile.cl/2/img/p/7/2/2/722-thickbox_default.jpg";
"273";"1";"Cuerda de trepar Yute ";"2";"42008.403361";"53";"0";"CY";"1";"https://pesaschile.cl/2/img/p/7/2/3/723-thickbox_default.jpg";
"274";"1";"Cuerda Battle Rope";"2";"42008.403361";"53";"0";"CBR";"1";"https://pesaschile.cl/2/img/p/7/3/1/731-thickbox_default.jpg";
"274";"1";"Cuerda Battle Rope";"2";"42008.403361";"53";"0";"CBR";"1";"https://pesaschile.cl/2/img/p/7/3/2/732-thickbox_default.jpg";
"274";"1";"Cuerda Battle Rope";"2";"42008.403361";"53";"0";"CBR";"1";"https://pesaschile.cl/2/img/p/7/3/3/733-thickbox_default.jpg";
"274";"1";"Cuerda Battle Rope";"2";"42008.403361";"53";"0";"CBR";"1";"https://pesaschile.cl/2/img/p/7/3/4/734-thickbox_default.jpg";
"275";"1";"Anillas olimpicas Madera";"2";"25201.680672";"53";"0";"BSA2";"1";"https://pesaschile.cl/2/img/p/4/6/6/466-thickbox_default.jpg";
"275";"1";"Anillas olimpicas Madera";"2";"25201.680672";"53";"0";"BSA2";"1";"https://pesaschile.cl/2/img/p/7/2/4/724-thickbox_default.jpg";
"275";"1";"Anillas olimpicas Madera";"2";"25201.680672";"53";"0";"BSA2";"1";"https://pesaschile.cl/2/img/p/7/2/5/725-thickbox_default.jpg";
"275";"1";"Anillas olimpicas Madera";"2";"25201.680672";"53";"0";"BSA2";"1";"https://pesaschile.cl/2/img/p/7/2/6/726-thickbox_default.jpg";
"275";"1";"Anillas olimpicas Madera";"2";"25201.680672";"53";"0";"BSA2";"1";"https://pesaschile.cl/2/img/p/7/2/7/727-thickbox_default.jpg";
"275";"1";"Anillas olimpicas Madera";"2";"25201.680672";"53";"0";"BSA2";"1";"https://pesaschile.cl/2/img/p/7/2/8/728-thickbox_default.jpg";
"276";"1";"Power Pack Acero";"26";"378142.857143";"53";"0";"PPPA";"1";"https://pesaschile.cl/2/img/p/1/7/2/8/1728-thickbox_default.jpg";
"282";"1";"Bicicleta Sp2 Promachine";"34";"151252.100840";"53";"0";"SP2P";"1";"https://pesaschile.cl/2/img/p/1/4/2/3/1423-thickbox_default.jpg";
"283";"1";"Balón Medicinal Sin Bote  5kg";"2";"24361.344538";"53";"0";"BSB05";"1";"https://pesaschile.cl/2/img/p/1/1/6/4/1164-thickbox_default.jpg";
"284";"1";"Pack Smith Machine + banquillo + Engomados";"2";"663857.142857";"53";"0";"PSBE";"1";"https://pesaschile.cl/2/img/p/1/4/2/0/1420-thickbox_default.jpg";
"285";"1";"Par D.Acero Olimpicos 1,25Kg ";"18";"2672.268908";"53";"0";"DOA0125";"1";"https://pesaschile.cl/2/img/p/4/8/4/484-thickbox_default.jpg";
"285";"1";"Par D.Acero Olimpicos 1,25Kg ";"18";"2672.268908";"53";"0";"DOA0125";"1";"https://pesaschile.cl/2/img/p/6/3/2/632-thickbox_default.jpg";
"286";"1";"Calleras";"8";"8394.957983";"53";"0";"CA";"1";"https://pesaschile.cl/2/img/p/1/1/6/8/1168-thickbox_default.jpg";
"288";"1";"Par Mancuerna Hexagonal HWM 22.5kg";"2";"75613.445378";"53";"0";"MH225";"1";"https://pesaschile.cl/2/img/p/1/1/5/0/1150-thickbox_default.jpg";
"289";"1";"Atril de discos Olímpicos";"2";"138647.058824";"53";"0";"ADO";"1";"https://pesaschile.cl/2/img/p/5/0/0/500-thickbox_default.jpg";
"290";"1";"Toma una Mano para Poleas";"2";"12596.638656";"53";"0";"TMP";"1";"https://pesaschile.cl/2/img/p/5/0/3/503-thickbox_default.jpg";
"291";"1";"Toma Remo para Polea";"2";"16798.319328";"53";"0";"TRP";"1";"https://pesaschile.cl/2/img/p/1/1/6/7/1167-thickbox_default.jpg";
"292";"1";"Soga para tríceps/biceps";"2";"16798.319328";"53";"0";"STB";"1";"https://pesaschile.cl/2/img/p/5/0/4/504-thickbox_default.jpg";
"292";"1";"Soga para tríceps/biceps";"2";"16798.319328";"53";"0";"STB";"1";"https://pesaschile.cl/2/img/p/7/8/5/785-thickbox_default.jpg";
"292";"1";"Soga para tríceps/biceps";"2";"16798.319328";"53";"0";"STB";"1";"https://pesaschile.cl/2/img/p/7/8/6/786-thickbox_default.jpg";
"293";"1";"Barra Training Serie 20kg HWM";"2";"117638.655462";"53";"0";"BORT";"1";"https://pesaschile.cl/2/img/p/1/5/2/6/1526-thickbox_default.jpg";
"293";"1";"Barra Training Serie 20kg HWM";"2";"117638.655462";"53";"0";"BORT";"1";"https://pesaschile.cl/2/img/p/1/5/2/7/1527-thickbox_default.jpg";
"293";"1";"Barra Training Serie 20kg HWM";"2";"117638.655462";"53";"0";"BORT";"1";"https://pesaschile.cl/2/img/p/1/5/2/8/1528-thickbox_default.jpg";
"293";"1";"Barra Training Serie 20kg HWM";"2";"117638.655462";"53";"0";"BORT";"1";"https://pesaschile.cl/2/img/p/1/5/5/7/1557-thickbox_default.jpg";
"293";"1";"Barra Training Serie 20kg HWM";"2";"117638.655462";"53";"0";"BORT";"1";"https://pesaschile.cl/2/img/p/1/5/5/8/1558-thickbox_default.jpg";
"293";"1";"Barra Training Serie 20kg HWM";"2";"117638.655462";"53";"0";"BORT";"1";"https://pesaschile.cl/2/img/p/1/5/5/9/1559-thickbox_default.jpg";
"294";"1";"Speed Rope HWM";"33";"3352.941176";"53";"0";"CSSRH";"1";"https://pesaschile.cl/2/img/p/1/1/6/6/1166-thickbox_default.jpg";
"294";"1";"Speed Rope HWM";"33";"3352.941176";"53";"0";"CSSRH";"1";"https://pesaschile.cl/2/img/p/1/3/2/6/1326-thickbox_default.jpg";
"294";"1";"Speed Rope HWM";"33";"3352.941176";"53";"0";"CSSRH";"1";"https://pesaschile.cl/2/img/p/1/4/3/3/1433-thickbox_default.jpg";
"294";"1";"Speed Rope HWM";"33";"3352.941176";"53";"0";"CSSRH";"1";"https://pesaschile.cl/2/img/p/1/4/3/4/1434-thickbox_default.jpg";
"294";"1";"Speed Rope HWM";"33";"3352.941176";"53";"0";"CSSRH";"1";"https://pesaschile.cl/2/img/p/1/4/3/5/1435-thickbox_default.jpg";
"294";"1";"Speed Rope HWM";"33";"3352.941176";"53";"0";"CSSRH";"1";"https://pesaschile.cl/2/img/p/1/4/3/6/1436-thickbox_default.jpg";
"295";"1";"Almohadilla Para Barra";"8";"8394.957983";"53";"0";"HB";"1";"https://pesaschile.cl/2/img/p/1/1/5/8/1158-thickbox_default.jpg";
"298";"1";"Par Mancuerna Hexagonal HWM 2,5kg";"2";"8386.554622";"53";"0";"MH025";"1";"https://pesaschile.cl/2/img/p/1/1/5/1/1151-thickbox_default.jpg";
"299";"1";"Par Mancuerna Hexagonal HWM 7.5kg";"2";"25193.277311";"53";"0";"MH075";"1";"https://pesaschile.cl/2/img/p/1/1/5/2/1152-thickbox_default.jpg";
"300";"1";"ParMancuerna Hexagonal HWM 12.5kg";"2";"42000.000000";"53";"0";"MH125";"1";"https://pesaschile.cl/2/img/p/1/1/5/3/1153-thickbox_default.jpg";
"301";"1";"Par Mancuerna Hexagonal HWM 17.5kg";"2";"58806.722689";"53";"0";"MH175";"1";"https://pesaschile.cl/2/img/p/1/1/5/4/1154-thickbox_default.jpg";
"302";"1";"Press Banco Preolímpico Regulable Promachine";"2";"67218.487395";"53";"0";"BN025";"1";"https://pesaschile.cl/2/img/p/5/6/4/564-thickbox_default.jpg";
"303";"1";"Banquillo Simple HWM ";"2";"55453.781513";"53";"0";"SUB013";"1";"https://pesaschile.cl/2/img/p/5/2/5/525-thickbox_default.jpg";
"304";"1";"Polea Alta / Remo Promachine";"2";"252092.436975";"53";"0";"HM020";"1";"https://pesaschile.cl/2/img/p/5/2/6/526-thickbox_default.jpg";
"306";"1";"Remo Contrapeso Promachine";"2";"204193.277311";"53";"0";"MRC";"1";"https://pesaschile.cl/2/img/p/5/2/8/528-thickbox_default.jpg";
"308";"1";"Banco Scott Promachine";"2";"134445.378151";"53";"0";"UB006";"1";"https://pesaschile.cl/2/img/p/5/3/0/530-thickbox_default.jpg";
"309";"1";"Pack Acero Olimpico 107.5kg ";"46";"109235.294118";"53";"0";"PA";"1";"https://pesaschile.cl/2/img/p/1/2/5/4/1254-thickbox_default.jpg";
"310";"1";"Power Pro Pack Engomado";"32";"420159.663866";"53";"0";"PPPE";"1";"https://pesaschile.cl/2/img/p/1/7/3/0/1730-thickbox_default.jpg";
"311";"1";"Toma Abierta para Dominada";"2";"25201.680672";"53";"0";"TAD";"1";"https://pesaschile.cl/2/img/p/5/6/6/566-thickbox_default.jpg";
"312";"1";"Muñequeras";"41";"5033.613445";"53";"0";"M";"1";"https://pesaschile.cl/2/img/p/1/1/3/9/1139-thickbox_default.jpg";
"313";"1";"Barra Profesional Elite Serie 20kg  HWM";"2";"151252.100840";"53";"0";"BOEH";"1";"https://pesaschile.cl/2/img/p/1/5/2/0/1520-thickbox_default.jpg";
"313";"1";"Barra Profesional Elite Serie 20kg  HWM";"2";"151252.100840";"53";"0";"BOEH";"1";"https://pesaschile.cl/2/img/p/1/5/2/1/1521-thickbox_default.jpg";
"313";"1";"Barra Profesional Elite Serie 20kg  HWM";"2";"151252.100840";"53";"0";"BOEH";"1";"https://pesaschile.cl/2/img/p/1/5/2/2/1522-thickbox_default.jpg";
"313";"1";"Barra Profesional Elite Serie 20kg  HWM";"2";"151252.100840";"53";"0";"BOEH";"1";"https://pesaschile.cl/2/img/p/1/5/6/3/1563-thickbox_default.jpg";
"313";"1";"Barra Profesional Elite Serie 20kg  HWM";"2";"151252.100840";"53";"0";"BOEH";"1";"https://pesaschile.cl/2/img/p/1/5/6/4/1564-thickbox_default.jpg";
"313";"1";"Barra Profesional Elite Serie 20kg  HWM";"2";"151252.100840";"53";"0";"BOEH";"1";"https://pesaschile.cl/2/img/p/1/5/6/5/1565-thickbox_default.jpg";
"314";"1";"RACK + 10 PAR MANCUERNAS";"2";"546210.084034";"53";"0";"RH10";"1";"https://pesaschile.cl/2/img/p/1/6/4/7/1647-thickbox_default.jpg";
"314";"1";"RACK + 10 PAR MANCUERNAS";"2";"546210.084034";"53";"0";"RH10";"1";"https://pesaschile.cl/2/img/p/1/6/4/8/1648-thickbox_default.jpg";
"316";"1";"Barra Hexagonal HWM Olímpica";"2";"109235.294118";"53";"0";"BOH";"1";"https://pesaschile.cl/2/img/p/1/1/6/0/1160-thickbox_default.jpg";
"317";"1";"SandBag 20kg HWM";"2";"28563.025210";"53";"0";"SB20";"1";"https://pesaschile.cl/2/img/p/1/7/7/0/1770-thickbox_default.jpg";
